1,26
2,28
2,20
2,10
2,18
2,25
2,15
2,13
2,6
2,3
2,5
2,21
2,19
2,4
2,23
2,16
2,1
2,17
2,27
2,8
2,26
2,7
2,11
3,9
3,18
3,10
3,26
3,4
3,22
3,12
3,24
3,28
3,23
3,7
3,21
3,17
3,20
3,8
3,11
3,14
3,16
3,1
3,5
3,6
3,19
3,27
3,13
3,2
4,13
4,12
4,21
4,18
4,16
4,9
4,17
4,5
4,7
4,2
4,15
4,8
5,17
5,4
5,22
5,18
5,10
5,27
5,11
5,6
5,12
5,3
5,1
5,23
5,15
5,20
5,19
5,21
5,7
6,23
6,22
6,14
6,11
6,5
6,8
6,1
6,16
6,24
6,25
6,28
6,19
6,4
6,15
6,27
6,20
6,3
6,12
6,9
6,7
6,21
6,13
6,18
7,10
7,13
7,1
7,15
7,8
7,19
7,17
7,26
7,27
7,28
7,14
7,12
7,20
7,4
7,11
7,2
8,7
8,11
8,6
8,19
8,27
8,13
9,27
9,6
9,20
9,4
9,3
9,12
9,14
9,13
9,17
9,28
9,1
9,5
9,8
9,19
9,11
9,23
9,16
9,24
9,10
9,15
9,25
9,26
9,2
9,18
10,1
10,15
10,17
10,8
10,28
10,18
10,11
10,26
10,9
10,21
10,25
11,21
12,19
12,6
12,18
12,23
12,3
12,22
12,27
12,26
12,20
12,9
12,8
12,5
12,24
12,25
12,14
12,28
12,4
12,7
12,21
12,16
12,11
12,10
13,19
13,20
13,7
13,5
13,4
13,12
13,21
13,15
13,28
13,3
13,1
13,18
13,9
13,25
13,8
13,23
13,16
13,2
13,17
13,10
13,6
13,27
13,26
13,24
14,9
14,10
14,1
14,11
14,7
14,19
14,12
14,17
14,18
14,13
14,5
14,25
14,21
14,8
14,4
14,24
14,20
14,15
14,26
14,28
14,6
14,22
15,28
15,11
15,21
15,17
15,20
15,3
15,4
15,24
15,9
15,25
15,14
15,19
15,7
15,6
15,10
15,1
15,26
15,8
15,13
15,5
15,27
16,10
16,2
16,9
16,28
17,14
17,25
17,8
17,23
17,28
17,16
17,7
18,3
18,21
18,28
18,26
18,23
18,6
18,15
18,4
18,8
18,7
18,27
18,2
18,5
18,22
18,16
18,11
18,1
18,24
18,20
18,9
19,5
19,8
19,3
19,4
19,12
19,28
19,23
19,25
19,14
19,2
19,24
19,10
19,13
19,9
19,15
19,22
19,18
20,28
20,17
20,23
20,3
20,18
20,1
20,12
20,2
20,6
20,26
20,13
20,15
20,16
20,21
21,25
21,17
21,5
21,27
21,12
21,18
21,13
21,23
21,7
21,2
21,11
21,1
21,6
21,15
22,21
22,28
22,10
22,8
22,2
22,11
22,6
22,12
22,19
22,24
22,23
22,1
22,15
22,16
22,7
23,8
23,16
23,25
24,15
24,28
24,8
24,12
24,18
25,13
25,3
25,15
25,21
26,14
26,11
26,20
26,9
26,19
27,18
27,26
27,2
27,6
27,4
28,23
28,9
28,10
28,16
28,4
28,3
28,15
28,25
28,21
