1,15
1,25
1,5
1,9
1,13
1,17
1,23
1,28
1,20
1,10
1,26
1,18
1,2
2,23
2,7
2,11
2,24
2,18
2,12
2,4
2,26
2,28
2,22
2,16
2,20
2,19
2,8
2,15
3,25
4,1
4,3
5,22
5,10
5,2
5,25
5,23
5,1
5,3
5,4
5,6
6,25
6,2
6,28
6,23
6,5
6,4
6,26
6,9
6,27
6,20
6,17
6,14
6,8
6,16
6,15
6,1
6,10
6,22
6,21
6,13
7,4
7,9
7,16
7,27
7,23
7,1
7,28
7,26
7,12
7,21
7,14
7,20
7,19
7,18
7,22
7,17
7,6
7,5
7,13
7,25
7,8
7,10
7,3
7,2
7,15
7,24
8,16
8,18
8,20
8,14
8,19
8,27
8,10
8,22
8,17
8,9
8,13
8,2
8,25
8,15
8,21
8,7
8,23
8,24
8,5
8,28
8,12
8,6
8,1
8,4
8,11
8,26
9,6
9,20
9,22
9,12
9,27
9,7
9,5
9,23
9,14
9,8
9,1
9,21
9,4
9,2
9,11
10,14
10,18
10,27
10,20
10,23
10,3
10,24
10,7
10,28
10,6
10,1
10,16
10,26
10,22
10,21
10,19
10,17
10,4
10,5
11,12
11,25
11,19
11,7
11,2
11,9
11,4
11,1
11,14
11,28
11,10
11,3
11,5
11,24
11,20
11,18
12,27
12,9
12,20
12,28
12,17
12,21
12,3
12,6
12,5
12,13
12,10
12,24
12,26
12,4
12,1
12,25
12,19
12,15
12,22
12,8
12,16
12,23
12,18
12,11
12,2
12,7
12,14
13,27
13,17
13,9
13,20
13,28
13,10
13,26
13,25
13,6
13,22
13,4
13,15
13,7
13,18
13,5
13,2
13,1
13,24
13,3
13,23
13,11
13,19
13,14
13,12
13,8
13,21
14,22
14,27
14,9
14,12
14,4
14,3
14,7
14,19
14,1
14,17
14,13
14,23
14,24
14,10
14,8
14,2
14,25
14,28
14,26
14,18
14,21
14,6
14,15
14,11
14,5
14,20
14,16
15,4
15,6
15,20
15,7
15,12
15,5
15,8
15,21
15,2
15,19
15,24
15,28
15,13
15,14
15,23
15,11
15,1
15,17
15,9
15,27
16,2
16,8
16,20
16,4
16,21
16,23
16,13
16,7
16,28
16,6
16,17
17,25
17,6
17,12
17,4
17,23
17,24
17,3
17,2
17,1
17,5
17,11
17,28
17,26
17,10
17,14
17,20
17,18
17,8
17,21
18,4
18,27
18,20
18,14
18,25
18,8
18,10
18,15
18,28
18,7
18,26
18,17
18,1
18,2
18,5
19,4
19,7
19,17
19,28
19,6
19,23
19,3
19,10
19,18
19,5
19,21
19,15
19,9
19,24
19,20
19,25
19,27
19,1
19,22
19,8
19,16
19,2
19,14
19,11
19,13
20,9
20,12
20,17
20,22
20,13
20,23
20,27
20,3
21,9
21,8
21,3
21,6
21,22
21,1
22,7
22,3
22,12
22,6
22,24
22,10
22,1
22,14
22,17
22,20
22,9
22,2
22,16
22,15
22,5
22,27
22,28
22,18
22,8
22,26
22,13
23,27
23,13
23,4
23,7
23,19
23,25
23,8
23,10
23,14
23,15
23,5
23,9
23,21
23,18
23,16
23,11
23,17
23,6
23,20
23,24
23,22
23,12
23,26
23,3
23,1
24,18
24,8
24,19
24,28
24,25
24,12
24,21
24,9
24,14
25,13
25,20
25,8
26,21
26,22
26,6
26,24
26,4
26,12
26,8
26,27
26,7
26,18
26,16
26,15
26,19
26,20
26,2
26,11
27,26
27,28
27,5
27,21
27,16
27,22
27,20
27,25
27,7
27,17
27,10
27,2
27,8
27,15
28,12
28,19
28,8
28,2
28,15
28,25
28,7
28,18
28,14
28,16
28,3
28,26
28,27
28,9
